round,investment,return_pct,game_id,return,investment_bin,return_pct_bin,prev_return_pct,prev_investment,return_low,investment_low,prev_return_low,prev_investment_low,gain_t,R_t,cumPnL
9,10,0.166666667,86,5.00000001,"(7.5,12.5]","(0.125,0.325]",0.066666667,5,TRUE,FALSE,TRUE,TRUE,5.000000029999999,24.780932222490062,21.350100611955806
10,6,0.111111111,86,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0.166666667,10,TRUE,TRUE,TRUE,FALSE,-5.999999608263806e-9,35.40133174641438,14.945070422369064
1,7,0.476190476,87,9.999999996,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,22.999999988,1.4285714285714286,22.999999988
2,6,0.333333333,87,5.999999994,"(2.5,7.5]","(0.325,0.51]",0.476190476,7,FALSE,TRUE,FALSE,TRUE,11.999999982000002,2.0408163265306123,28.0999999736
3,10,0.333333333,87,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.333333333,6,FALSE,FALSE,FALSE,TRUE,19.999999970000005,2.9154518950437325,39.669999951520005
4,3,0.333333333,87,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.333333333,10,FALSE,TRUE,FALSE,FALSE,5.999999991000001,4.164931278633904,33.768999957064004
5,5,0.533333333,87,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.333333333,3,FALSE,TRUE,FALSE,TRUE,18.999999985,5.949901826619863,42.6382999549448
6,11,0.545454545,87,17.999999985,"(7.5,12.5]","(0.51,0.755]",0.533333333,5,FALSE,FALSE,FALSE,TRUE,42.99999995499999,8.49985975231409,72.84680992346136
7,5,0.533333333,87,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.545454545,11,FALSE,TRUE,FALSE,FALSE,18.999999985,12.14265678902013,69.99276693142293
8,8,0.5,87,12,"(7.5,12.5]","(0.325,0.51]",0.533333333,5,FALSE,TRUE,FALSE,TRUE,28,17.34665255574304,76.99493685199606
9,3,0.555555556,87,5.000000004,"(2.5,7.5]","(0.51,0.755]",0.5,8,FALSE,TRUE,FALSE,TRUE,12.000000012000001,24.780932222490062,65.89645580839723
10,10,0.5,87,15,"(7.5,12.5]","(0.325,0.51]",0.555555556,3,FALSE,FALSE,FALSE,TRUE,35,35.40133174641438,81.12751906587805
1,10,0.266666667,88,8.00000001,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,14.000000030000002,1.4285714285714286,14.00000003
2,5,0.6,88,9,"(2.5,7.5]","(0.51,0.755]",0.266666667,10,FALSE,TRUE,TRUE,FALSE,22,2.0408163265306123,31.800000021
3,5,0.2,88,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0.6,5,TRUE,TRUE,FALSE,TRUE,4.000000000000002,2.9154518950437325,26.260000014699997
4,3,0.444444444,88,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.2,5,FALSE,TRUE,TRUE,TRUE,8.999999988,4.164931278633904,27.381999998290002
5,4,0.666666667,88,8.000000004,"(2.5,7.5]","(0.51,0.755]",0.444444444,3,FALSE,TRUE,FALSE,TRUE,20.000000012,5.949901826619863,39.167400010803
6,4,0.166666667,88,2.000000004,"(2.5,7.5]","(0.125,0.325]",0.666666667,4,TRUE,TRUE,FALSE,TRUE,2.000000011999999,8.49985975231409,29.4171800195621
7,3,0.555555556,88,5.000000004,"(2.5,7.5]","(0.51,0.755]",0.166666667,4,FALSE,TRUE,TRUE,TRUE,12.000000012000001,12.14265678902013,32.59202602569347
8,4,0.333333333,88,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.555555556,3,FALSE,TRUE,FALSE,TRUE,7.999999988000001,17.34665255574304,30.81441820598543
9,3,0.333333333,88,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.333333333,4,FALSE,TRUE,FALSE,TRUE,5.999999991000001,24.780932222490062,27.5700927351898
10,4,0.333333333,88,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.333333333,3,FALSE,TRUE,FALSE,TRUE,7.999999988000001,35.40133174641438,27.299064902632857
1,14,0.69047619,89,28.999999980000002,"(12.5,17.5]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,72.99999994000001,1.4285714285714286,72.99999994000001
2,16,0.416666667,89,20.000000016,"(12.5,17.5]","(0.325,0.51]",0.69047619,14,FALSE,FALSE,FALSE,FALSE,44.000000048000004,2.0408163265306123,95.10000000599999
3,13,0.487179487,89,18.999999993,"(12.5,17.5]","(0.325,0.51]",0.416666667,16,FALSE,FALSE,FALSE,FALSE,43.999999978999995,2.9154518950437325,110.56999998319999
4,11,0.303030303,89,9.999999999,"(7.5,12.5]","(0.125,0.325]",0.487179487,13,TRUE,FALSE,FALSE,FALSE,18.999999997,4.164931278633904,96.39899998524
5,9,0.296296296,89,7.999999992000001,"(7.5,12.5]","(0.125,0.325]",0.303030303,11,TRUE,TRUE,TRUE,FALSE,14.999999976000005,5.949901826619863,82.47929996566799
6,16,0.458333333,89,21.999999984,"(12.5,17.5]","(0.325,0.51]",0.296296296,9,FALSE,FALSE,TRUE,TRUE,49.999999951999996,8.49985975231409,107.7355099279676
7,10,0.466666667,89,14.00000001,"(7.5,12.5]","(0.325,0.51]",0.458333333,16,FALSE,FALSE,FALSE,FALSE,32.00000003,12.14265678902013,107.41485697957731
8,17,0.431372549,89,21.999999999,"(12.5,17.5]","(0.325,0.51]",0.466666667,10,FALSE,FALSE,FALSE,FALSE,48.999999997,17.34665255574304,124.1903998827041
9,12,0.472222222,89,16.999999992,"(7.5,12.5]","(0.325,0.51]",0.431372549,17,FALSE,FALSE,FALSE,FALSE,38.999999976,24.780932222490062,125.93327989389289
10,7,0.142857143,89,3.0000000030000002,"(2.5,7.5]","(0.125,0.325]",0.472222222,12,TRUE,TRUE,FALSE,FALSE,2.0000000090000007,35.40133174641438,90.153295934725
1,15,0.111111111,90,4.9999999950000005,"(12.5,17.5]","(-0.1,0.125]",0.5,10,TRUE,FALSE,FALSE,FALSE,-1.4999997688391886e-8,1.4285714285714286,-1.4999997688391886e-8
2,2,1,90,6,"(-1,2.5]","(0.755,1.1]",0.111111111,15,FALSE,TRUE,TRUE,FALSE,16,2.0408163265306123,15.9999999895
3,4,0.166666667,90,2.000000004,"(2.5,7.5]","(0.125,0.325]",1,2,TRUE,TRUE,FALSE,TRUE,2.000000011999999,2.9154518950437325,13.200000004649999
4,2,0.833333333,90,4.999999998,"(-1,2.5]","(0.755,1.1]",0.166666667,4,FALSE,TRUE,TRUE,TRUE,12.999999994,4.164931278633904,22.239999997255
5,10,0.333333333,90,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.833333333,2,FALSE,FALSE,FALSE,TRUE,19.999999970000005,5.949901826619863,35.5679999680785
6,20,0.666666667,90,40.00000002,"(17.5,21]","(0.51,0.755]",0.333333333,10,FALSE,FALSE,FALSE,FALSE,100.00000006,8.49985975231409,124.89760003765495
7,20,0.833333333,90,49.99999998,"(17.5,21]","(0.755,1.1]",0.666666667,20,FALSE,FALSE,FALSE,FALSE,129.99999994,12.14265678902013,217.4283199663585
8,20,0.916666667,90,55.00000002,"(17.5,21]","(0.755,1.1]",0.833333333,20,FALSE,FALSE,FALSE,FALSE,145.00000006,17.34665255574304,297.1998240364509
9,20,0.416666667,90,25.00000002,"(17.5,21]","(0.325,0.51]",0.916666667,20,FALSE,FALSE,FALSE,FALSE,55.000000060000005,24.780932222490062,263.03987688551564
10,20,0.166666667,90,10.00000002,"(17.5,21]","(0.125,0.325]",0.416666667,20,TRUE,FALSE,FALSE,FALSE,10.000000059999998,35.40133174641438,194.1279138798609
1,3,0.444444444,91,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,8.999999988,1.4285714285714286,8.999999988
2,9,0.407407407,91,10.999999988999999,"(7.5,12.5]","(0.325,0.51]",0.444444444,3,FALSE,TRUE,FALSE,TRUE,23.999999966999994,2.0408163265306123,30.299999958599994
3,3,0.333333333,91,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.407407407,9,FALSE,TRUE,FALSE,TRUE,5.999999991000001,2.9154518950437325,27.209999962019996
4,8,0.208333333,91,4.999999992,"(7.5,12.5]","(0.125,0.325]",0.333333333,3,TRUE,TRUE,FALSE,TRUE,6.999999976000002,4.164931278633904,26.046999949413998
5,2,0.333333333,91,1.999999998,"(-1,2.5]","(0.325,0.51]",0.208333333,8,FALSE,TRUE,TRUE,TRUE,3.9999999940000004,5.949901826619863,22.232899958589798
6,4,0.166666667,91,2.000000004,"(2.5,7.5]","(0.125,0.325]",0.333333333,2,TRUE,TRUE,FALSE,TRUE,2.000000011999999,8.49985975231409,17.563029983012857
7,2,0.166666667,91,1.000000002,"(-1,2.5]","(0.125,0.325]",0.166666667,4,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,12.14265678902013,13.294120994108999
8,5,0.333333333,91,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.166666667,2,FALSE,TRUE,TRUE,TRUE,9.999999985000002,17.34665255574304,19.3058846808763
9,6,0.111111111,91,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,-5.999999608263806e-9,24.780932222490062,13.51411927061341
10,2,0.166666667,91,1.000000002,"(-1,2.5]","(0.125,0.325]",0.111111111,6,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,35.40133174641438,10.459883495429384
1,15,0.222222222,92,9.999999990000001,"(12.5,17.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,14.999999970000005,1.4285714285714286,14.999999970000003
2,3,0.555555556,92,5.000000004,"(2.5,7.5]","(0.51,0.755]",0.222222222,15,FALSE,TRUE,TRUE,FALSE,12.000000012000001,2.0408163265306123,22.499999991
3,5,0.666666667,92,10.000000005,"(2.5,7.5]","(0.51,0.755]",0.555555556,3,FALSE,TRUE,FALSE,TRUE,25.000000015,2.9154518950437325,40.7500000087
4,10,0.333333333,92,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.666666667,5,FALSE,FALSE,FALSE,TRUE,19.999999970000005,4.164931278633904,48.52499997609001
5,5,0,92,0,"(2.5,7.5]","(-0.1,0.125]",0.333333333,10,TRUE,TRUE,FALSE,FALSE,-5,5.949901826619863,28.967499983263004
6,5,0,92,0,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-5,8.49985975231409,15.277249988284101
7,0,0,92,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,10.69407499179887
8,5,0,92,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5,17.34665255574304,2.485852494259208
9,0,0,92,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,1.7400967459814456
10,0,0,92,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,1.2180677221870118
1,10,0.5,93,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,11,0.303030303,93,9.999999999,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,18.999999997,2.0408163265306123,43.499999996999996
3,10,0.5,93,15,"(7.5,12.5]","(0.325,0.51]",0.303030303,11,FALSE,FALSE,TRUE,FALSE,35,2.9154518950437325,65.4499999979
4,11,0.333333333,93,10.999999989,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,21.999999967,4.164931278633904,67.81499996552999
5,12,0.25,93,9,"(7.5,12.5]","(0.125,0.325]",0.333333333,11,TRUE,FALSE,FALSE,FALSE,15,5.949901826619863,62.47049997587099
6,10,0.166666667,93,5.00000001,"(7.5,12.5]","(0.125,0.325]",0.25,12,TRUE,FALSE,TRUE,FALSE,5.000000029999999,8.49985975231409,48.729350013109695
7,11,0.333333333,93,10.999999989,"(7.5,12.5]","(0.325,0.51]",0.166666667,10,FALSE,FALSE,TRUE,FALSE,21.999999967,12.14265678902013,56.11054497617678
8,10,0.333333333,93,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.333333333,11,FALSE,FALSE,FALSE,FALSE,19.999999970000005,17.34665255574304,59.277381453323756
9,10,0.166666667,93,5.00000001,"(7.5,12.5]","(0.125,0.325]",0.333333333,10,TRUE,FALSE,FALSE,FALSE,5.000000029999999,24.780932222490062,46.49416704732663
10,11,0.363636364,93,12.000000012,"(7.5,12.5]","(0.325,0.51]",0.166666667,10,FALSE,FALSE,TRUE,FALSE,25.000000035999996,35.40133174641438,57.54591696912862
1,8,0.5,94,12,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,28,1.4285714285714286,28
2,20,0,94,0,"(17.5,21]","(-0.1,0.125]",0.5,8,TRUE,FALSE,FALSE,TRUE,-20,2.0408163265306123,-0.3999999999999995
3,17,0.196078431,94,9.999999981,"(12.5,17.5]","(0.125,0.325]",0,20,TRUE,FALSE,TRUE,FALSE,12.999999942999999,2.9154518950437325,12.719999942999998
4,20,0.4,94,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.196078431,17,FALSE,FALSE,TRUE,FALSE,52.000000000000014,4.164931278633904,60.903999960100016
5,10,0.4,94,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,26.000000000000007,5.949901826619863,68.63279997207002
6,20,0.5,94,30,"(17.5,21]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,70,8.49985975231409,118.04295998044903
7,6,0.5,94,9,"(2.5,7.5]","(0.325,0.51]",0.5,20,FALSE,TRUE,FALSE,FALSE,21,12.14265678902013,103.63007198631432
8,20,0.7,94,41.99999999999999,"(17.5,21]","(0.51,0.755]",0.5,6,FALSE,FALSE,FALSE,TRUE,105.99999999999997,17.34665255574304,178.54105039041997
9,10,0.3,94,9,"(7.5,12.5]","(0.125,0.325]",0.7,20,TRUE,FALSE,FALSE,FALSE,17,24.780932222490062,141.97873527329398
10,5,0.533333333,94,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.3,10,FALSE,TRUE,TRUE,FALSE,18.999999985,35.40133174641438,118.38511467630578
1,10,0.5,95,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,12,0.5,95,18,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,42,2.0408163265306123,66.5
3,12,0.388888889,95,14.000000004,"(7.5,12.5]","(0.325,0.51]",0.5,12,FALSE,FALSE,FALSE,FALSE,30.000000012,2.9154518950437325,76.550000012
4,8,0.291666667,95,7.000000008,"(7.5,12.5]","(0.125,0.325]",0.388888889,12,TRUE,TRUE,FALSE,FALSE,13.000000023999998,4.164931278633904,66.58500003239999
5,15,0.511111111,95,22.999999994999996,"(12.5,17.5]","(0.51,0.755]",0.291666667,8,FALSE,FALSE,TRUE,TRUE,53.99999998499999,5.949901826619863,100.60950000767997
6,17,0.509803922,95,26.000000022,"(12.5,17.5]","(0.325,0.51]",0.511111111,15,FALSE,FALSE,FALSE,FALSE,61.000000066,8.49985975231409,131.426650071376
7,15,0.311111111,95,13.999999995,"(12.5,17.5]","(0.125,0.325]",0.509803922,17,TRUE,FALSE,FALSE,FALSE,26.999999985000002,12.14265678902013,118.99865503496318
8,18,0.5,95,27,"(17.5,21]","(0.325,0.51]",0.311111111,15,FALSE,FALSE,TRUE,FALSE,63,17.34665255574304,146.29905852447422
9,10,0.5,95,15,"(7.5,12.5]","(0.325,0.51]",0.5,18,FALSE,FALSE,FALSE,FALSE,35,24.780932222490062,137.40934096713195
10,18,0.203703704,95,11.000000016,"(17.5,21]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,15.000000047999997,35.40133174641438,111.18653872499235
1,15,0.4,96,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,1.4285714285714286,39.000000000000014
2,16,0.5,96,24,"(12.5,17.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,56,2.0408163265306123,83.3
3,18,0.5,96,27,"(17.5,21]","(0.325,0.51]",0.5,16,FALSE,FALSE,FALSE,FALSE,63,2.9154518950437325,121.31
4,20,0.4,96,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,18,FALSE,FALSE,FALSE,FALSE,52.000000000000014,4.164931278633904,136.91700000000003
5,16,0.5,96,24,"(12.5,17.5]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,56,5.949901826619863,151.8419
6,18,0.407407407,96,21.999999977999998,"(17.5,21]","(0.325,0.51]",0.5,16,FALSE,FALSE,FALSE,FALSE,47.99999993399999,8.49985975231409,154.289329934
7,14,0.404761905,96,17.00000001,"(12.5,17.5]","(0.325,0.51]",0.407407407,18,FALSE,FALSE,FALSE,FALSE,37.00000003,12.14265678902013,145.0025309838
8,19,0.50877193,96,29.00000001,"(17.5,21]","(0.325,0.51]",0.404761905,14,FALSE,FALSE,FALSE,FALSE,68.00000003,17.34665255574304,169.50177171865997
9,19,0.50877193,96,29.00000001,"(17.5,21]","(0.325,0.51]",0.50877193,19,FALSE,FALSE,FALSE,FALSE,68.00000003,24.780932222490062,186.65124023306197
10,19,0,96,0,"(17.5,21]","(-0.1,0.125]",0.50877193,19,TRUE,FALSE,FALSE,FALSE,-19,35.40133174641438,111.65586816314337
1,14,0.404761905,97,17.00000001,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,37.00000003,1.4285714285714286,37.00000003
2,19,0.50877193,97,29.00000001,"(17.5,21]","(0.325,0.51]",0.404761905,14,FALSE,FALSE,FALSE,FALSE,68.00000003,2.0408163265306123,93.90000005099999
3,20,0.2,97,12.000000000000002,"(17.5,21]","(0.125,0.325]",0.50877193,19,TRUE,FALSE,FALSE,FALSE,16.000000000000007,2.9154518950437325,81.73000003569999
4,4,0,97,0,"(2.5,7.5]","(-0.1,0.125]",0.2,20,TRUE,TRUE,TRUE,FALSE,-4,4.164931278633904,53.21100002498999
5,4,0,97,0,"(2.5,7.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-4,5.949901826619863,33.24770001749299
6,0,0,97,0,"(-1,2.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,0,8.49985975231409,23.27339001224509
7,3,0,97,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-3,12.14265678902013,13.291373008571565
8,1,0,97,0,"(-1,2.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-1,17.34665255574304,8.303961106000095
9,0,0,97,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,5.812772774200066
10,1,0,97,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-1,35.40133174641438,3.0689409419400455
1,15,0.4,98,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,1.4285714285714286,39.000000000000014
2,10,0.5,98,15,"(7.5,12.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,35,2.0408163265306123,62.300000000000004
3,5,0.2,98,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0.5,10,TRUE,TRUE,FALSE,FALSE,4.000000000000002,2.9154518950437325,47.60999999999999
4,10,0.4,98,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.2,5,FALSE,FALSE,TRUE,TRUE,26.000000000000007,4.164931278633904,59.32700000000001
5,15,0.4,98,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,5.949901826619863,80.52890000000002
6,5,0,98,0,"(2.5,7.5]","(-0.1,0.125]",0.4,15,TRUE,TRUE,FALSE,FALSE,-5,8.49985975231409,51.370230000000014
7,10,0.4,98,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0,5,FALSE,FALSE,TRUE,TRUE,26.000000000000007,12.14265678902013,61.95916100000001
8,15,0.4,98,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,17.34665255574304,82.37141270000002
9,15,0.311111111,98,13.999999995,"(12.5,17.5]","(0.125,0.325]",0.4,15,TRUE,FALSE,FALSE,FALSE,26.999999985000002,24.780932222490062,84.65998887500002
10,10,0.5,98,15,"(7.5,12.5]","(0.325,0.51]",0.311111111,15,FALSE,FALSE,TRUE,FALSE,35,35.40133174641438,94.2619922125
1,8,0.5,99,12,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,28,1.4285714285714286,28
2,5,0.533333333,99,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.5,8,FALSE,TRUE,FALSE,TRUE,18.999999985,2.0408163265306123,38.599999985
3,8,0.291666667,99,7.000000008,"(7.5,12.5]","(0.125,0.325]",0.533333333,5,TRUE,TRUE,FALSE,TRUE,13.000000023999998,2.9154518950437325,40.02000001349999
4,2,0.166666667,99,1.000000002,"(-1,2.5]","(0.125,0.325]",0.291666667,8,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,4.164931278633904,29.014000015449994
5,4,0.5,99,6,"(2.5,7.5]","(0.325,0.51]",0.166666667,2,FALSE,TRUE,TRUE,TRUE,14,5.949901826619863,34.30980001081499
6,6,0.222222222,99,3.999999996,"(2.5,7.5]","(0.125,0.325]",0.5,4,TRUE,TRUE,FALSE,TRUE,5.999999988000001,8.49985975231409,30.016859995570496
7,10,0,99,0,"(7.5,12.5]","(-0.1,0.125]",0.222222222,6,TRUE,FALSE,TRUE,TRUE,-10,12.14265678902013,11.011801996899345
8,0,0,99,0,"(-1,2.5]","(-0.1,0.125]",0,10,TRUE,TRUE,TRUE,FALSE,0,17.34665255574304,7.708261397829542
9,3,0,99,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-3,24.780932222490062,2.395782978480679
10,6,0.111111111,99,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-5.999999608263806e-9,35.40133174641438,1.6770480789364755
1,10,0.5,100,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,12,0.305555556,100,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,21.000000047999997,2.0408163265306123,45.50000004799999
3,0,0,100,0,"(-1,2.5]","(-0.1,0.125]",0.305555556,12,TRUE,TRUE,TRUE,FALSE,0,2.9154518950437325,31.85000003359999
4,8,0.083333333,100,1.9999999919999998,"(7.5,12.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-2.000000024,4.164931278633904,20.294999999519995
5,7,0.19047619,100,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.083333333,8,TRUE,TRUE,TRUE,TRUE,4.9999999699999975,5.949901826619863,19.20649996966399
6,6,0.111111111,100,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-5.999999608263806e-9,8.49985975231409,13.444549972764793
7,7,0,100,0,"(2.5,7.5]","(-0.1,0.125]",0.111111111,6,TRUE,TRUE,TRUE,TRUE,-7,12.14265678902013,2.4111849809353543
8,6,0.222222222,100,3.999999996,"(2.5,7.5]","(0.125,0.325]",0,7,TRUE,TRUE,TRUE,TRUE,5.999999988000001,17.34665255574304,7.687829474654749
9,5,0,100,0,"(2.5,7.5]","(-0.1,0.125]",0.222222222,6,TRUE,TRUE,TRUE,TRUE,-5,24.780932222490062,0.3814806322583234
10,4,0,100,0,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-4,35.40133174641438,-3.7329635574191733
1,15,0.4,101,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,39.000000000000014,1.4285714285714286,39.000000000000014
2,15,0.4,101,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,39.000000000000014,2.0408163265306123,66.30000000000001
3,20,0.5,101,30,"(17.5,21]","(0.325,0.51]",0.4,15,FALSE,FALSE,FALSE,FALSE,70,2.9154518950437325,116.41
4,15,0.511111111,101,22.999999994999996,"(12.5,17.5]","(0.51,0.755]",0.5,20,FALSE,FALSE,FALSE,FALSE,53.99999998499999,4.164931278633904,135.486999985
5,20,0.5,101,30,"(17.5,21]","(0.325,0.51]",0.511111111,15,FALSE,FALSE,FALSE,FALSE,70,5.949901826619863,164.84089998949997
6,15,0.4,101,18.000000000000004,"(12.5,17.5]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,39.000000000000014,8.49985975231409,154.38862999265
7,20,0.7,101,41.99999999999999,"(17.5,21]","(0.51,0.755]",0.4,15,FALSE,FALSE,FALSE,FALSE,105.99999999999997,12.14265678902013,214.07204099485497
8,15,0.511111111,101,22.999999994999996,"(12.5,17.5]","(0.51,0.755]",0.7,20,FALSE,FALSE,FALSE,FALSE,53.99999998499999,17.34665255574304,203.85042868139845
9,20,0.5,101,30,"(17.5,21]","(0.325,0.51]",0.511111111,15,FALSE,FALSE,FALSE,FALSE,70,24.780932222490062,212.69530007697892
10,20,0.5,101,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,35.40133174641438,218.8867100538852
1,10,0.6,102,18,"(7.5,12.5]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,44,1.4285714285714286,44
2,11,0.303030303,102,9.999999999,"(7.5,12.5]","(0.125,0.325]",0.6,10,TRUE,FALSE,FALSE,FALSE,18.999999997,2.0408163265306123,49.799999997
3,11,0.393939394,102,13.000000002,"(7.5,12.5]","(0.325,0.51]",0.303030303,11,FALSE,FALSE,TRUE,FALSE,28.000000006,2.9154518950437325,62.8600000039
4,12,0.305555556,102,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.393939394,11,TRUE,FALSE,FALSE,FALSE,21.000000047999997,4.164931278633904,65.00200005073
5,13,0.307692308,102,12.000000012000001,"(12.5,17.5]","(0.125,0.325]",0.305555556,12,TRUE,FALSE,TRUE,FALSE,23.000000036000003,5.949901826619863,68.50140007151099
6,11,0.393939394,102,13.000000002,"(7.5,12.5]","(0.325,0.51]",0.307692308,13,FALSE,FALSE,TRUE,FALSE,28.000000006,8.49985975231409,75.9509800560577
7,12,0.388888889,102,14.000000004,"(7.5,12.5]","(0.325,0.51]",0.393939394,11,FALSE,FALSE,FALSE,FALSE,30.000000012,12.14265678902013,83.16568605124039
8,12,0.305555556,102,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.388888889,12,TRUE,FALSE,FALSE,FALSE,21.000000047999997,17.34665255574304,79.21598028386826
9,12,0.305555556,102,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.305555556,12,TRUE,FALSE,TRUE,FALSE,21.000000047999997,24.780932222490062,76.45118624670778
10,12,0.305555556,102,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.305555556,12,TRUE,FALSE,TRUE,FALSE,21.000000047999997,35.40133174641438,74.51583042069544
